FID,Shape *,OBJECTID_1,OBJECTID,OBJECTID_2,OBJECTID_3,FEATURE_ID,CEM_ECP,ECP_TAG,SOURCE,MAP_SRC,ECO_SEC,BECUNIT,SDEC_1,DEC1,SDEC_2,DEC2,SDEC_3,DEC3,BHC20_1,BHC20_2,BHC20_3,BHC33_1,BHC33_2,BHC33_3,SDEC1_AREA,SDEC2_AREA,SDEC3_AREA,Area_m
2306,Polygon,41009,5679,0,0,0,85635,094A012_5102,P,TEM,PEL,BWBSmw1,10,AM:ap6,0, ,0, ,DMF, , ,DMF-At, , ,49037.64258,0,0,49037.60905
2307,Polygon,41010,5680,0,0,0,85636,094A012_895,V,TEM,PEL,BWBSmw1,10,Fm023,0, ,0, ,RSH, , ,RSH-Ac, , ,139894.0701,0,0,139894.0671
2308,Polygon,41011,5682,0,0,0,85638,094A012_899,V,TEM,PEL,BWBSmw1,8,WW2,2,CB1,0, ,DSG,NVE, ,DSG,NVE, ,22992.0808,5748.0202,0,28740.10252
2309,Polygon,41012,5683,0,0,0,85639,094A012_1039,V,TEM,PEL,BWBSmw1,10,RW,0, ,0, ,ANT, , ,ANT, , ,14080.42936,0,0,14080.42282
2310,Polygon,41013,5684,0,0,0,85640,094A012_958,V,TEM,PEL,BWBSmw1,8,AM:ap4,2,AM:5,0, ,DYF, , ,DYF-At, , ,99723.96387,24930.99097,0,124654.8608
2311,Polygon,41014,5685,0,0,0,85641,094A012_920,V,TEM,PEL,BWBSmw1,10,AM:ap6,0, ,0, ,DMF, , ,DMF-At, , ,30842.44214,0,0,30842.43359
2312,Polygon,41015,5687,0,0,0,85643,094A012_925,V,TEM,PEL,BWBSmw1,10,SH6,0, ,0, ,CMF, , ,CMF-Sw, , ,280568.5699,0,0,280568.5488
2313,Polygon,41016,5688,0,0,0,85644,094A012_827,V,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,115699.4486,0,0,77943.98347
2314,Polygon,41017,5689,0,0,0,85645,094A012_978,V,TEM,PEL,BWBSmw1,5,Fm023,5,WH2,0, ,RSH,WRI, ,RSH-Ac,WRI, ,10441.52004,10441.52004,0,20883.05667
2315,Polygon,41018,5690,0,0,0,85646,094A012_816,P,TEM,PEL,BWBSmw1,10,Fm023,0, ,0, ,RSH, , ,RSH-Ac, , ,154561.2097,0,0,154561.2337
2316,Polygon,41019,5701,0,0,0,85657,094A012_990,P,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,22413.58679,0,0,22413.60772
2317,Polygon,41020,5702,0,0,0,85658,094A012_946,V,TEM,PEL,BWBSmw1,6,WW2,4,AS3,0, ,DSG,DSS, ,DSG,DSS, ,23461.92801,15641.28534,0,39103.21025
2318,Polygon,41021,5703,0,0,0,85659,094A012_1002,P,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,10727.56481,0,0,10727.5676
2319,Polygon,41022,5705,0,0,0,85661,094A012_871,V,TEM,PEL,BWBSmw1,8,WW2,2,CB1,0, ,DSG,NVE, ,DSG,NVE, ,13941.46441,3485.3661,0,17426.84179
2320,Polygon,41023,5706,0,0,0,85662,094A012_744,V,TEM,PEL,BWBSmw1,10,SC5,0, ,0, ,CYF, , ,CYF-Sw, , ,123229.2947,0,0,63872.74357
2321,Polygon,41024,5708,0,0,0,85664,094A012_676,G,TEM,PEL,BWBSmw1,8,WW3a,2,CB1,0, ,DSS,NVE, ,DSS,NVE, ,157931.5793,39482.89482,0,62953.6137
2322,Polygon,41025,5711,0,0,0,85667,094A012_976,P,TEM,PEL,BWBSmw1,10,Fm025,0, ,0, ,RYF, , ,RYF-Ac, , ,20036.32598,0,0,20036.33738
2323,Polygon,41026,5712,0,0,0,85668,094A012_851,V,TEM,PEL,BWBSmw1,10,SC:ab5,0, ,0, ,DYF, , ,DYF-At, , ,145796.9914,0,0,145797.0418
2324,Polygon,41027,5714,0,0,0,85670,094A012_951,P,TEM,PEL,BWBSmw1,10,WH2,0, ,0, ,WRI, , ,WRI, , ,19665.28513,0,0,19665.28914
2325,Polygon,41028,5715,0,0,0,85671,094A011_968,V,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,37178.40709,0,0,37178.42159
2326,Polygon,41029,5716,0,0,0,85672,094A012_734,G,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,321230.0168,0,0,321230.0395
2327,Polygon,41030,5717,0,0,0,85673,094A012_777,G,TEM,PEL,BWBSmw1,10,SC:ab5,0, ,0, ,DYF, , ,DYF-At, , ,475087.9325,0,0,475087.9116
2328,Polygon,41031,5718,0,0,0,85674,094A012_918,V,TEM,PEL,BWBSmw1,10,GB1,0, ,0, ,NVE, , ,NVE, , ,27475.2667,0,0,27475.26211
2329,Polygon,41032,5719,0,0,0,85675,094A012_668,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,340653.6589,0,0,92630.18977
2330,Polygon,41033,5721,0,0,0,85677,094A012_906,V,TEM,PEL,BWBSmw1,10,GB1,0, ,0, ,NVE, , ,NVE, , ,67251.67619,0,0,67251.66141
2331,Polygon,41034,5722,0,0,0,85678,094A012_956,P,TEM,PEL,BWBSmw1,10,Fm023,0, ,0, ,RSH, , ,RSH-Ac, , ,27985.59259,0,0,27985.6008
2332,Polygon,41035,5772,0,0,0,85680,094A012_686,P,TEM,PEL,BWBSmw1,5,SH5,5,WH3,0, ,CYF,WRI, ,CYF-Sw,WRI, ,6244.39908,6244.39908,0,12488.8286
2333,Polygon,41036,5773,0,0,0,85681,094A012_532,V,TEM,PEL,BWBSmw1,10,SW5,0, ,0, ,CYF, , ,CYF-Sw, , ,478012.4369,0,0,478012.4806
2334,Polygon,41037,5816,0,0,0,85682,094A011_606,V,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,9667.36033,0,0,9667.349566
2335,Polygon,41040,5865,0,0,0,85686,094A002_494,V,TEM,PEL,BWBSmw1,8,AM:ap4,2,CB1,0, ,DYF,NVE, ,DYF-At,NVE, ,26334.35771,6583.58943,0,22658.10093
2336,Polygon,41041,6004,0,0,0,85690,094A001_426,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,98629.03812,0,0,44741.06143
2337,Polygon,41042,6006,0,0,0,85692,094A001_457,P,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,3938.29999,0,0,3938.312673
2338,Polygon,41043,6141,0,0,0,85695,094A001_398,P,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,7642.59894,0,0,7642.621536
2339,Polygon,41044,5723,0,0,0,85699,094A012_856,V,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,19643.82547,0,0,19643.83452
2340,Polygon,41045,5725,0,0,0,85701,094A012_814,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,48046.31567,0,0,43630.10859
2341,Polygon,41046,5727,0,0,0,85703,094A012_913,V,TEM,PEL,BWBSmw1,8,WW2,2,AS3,0, ,DSG,DSS, ,DSG,DSS, ,17592.05053,4398.01263,0,21990.06431
2342,Polygon,41047,5728,0,0,0,85704,094A012_719,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,98181.52297,0,0,72035.98083
2343,Polygon,41048,5729,0,0,0,85705,094A011_844,E,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,82745.25651,0,0,82745.25196
2344,Polygon,41049,5730,0,0,0,85706,094A012_836,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,72879.88028,0,0,72879.89586
2345,Polygon,41050,5731,0,0,0,85707,094A012_875,V,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,25114.05075,0,0,25114.04157
2346,Polygon,41051,5732,0,0,0,85708,094A012_754,P,TEM,PEL,BWBSmw1,10,SO5,0, ,0, ,CYF, , ,CYF-Sw, , ,95262.25285,0,0,95262.2641
2347,Polygon,41052,5735,0,0,0,85711,094A012_821,P,TEM,PEL,BWBSmw1,10,SC:ab5,0, ,0, ,DYF, , ,DYF-At, , ,32622.98996,0,0,32622.9896
2348,Polygon,41053,5736,0,0,0,85712,094A012_767,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,57064.05207,0,0,23365.95376
2349,Polygon,41054,5738,0,0,0,85714,094A012_755,V,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,87879.36991,0,0,76037.99443
2350,Polygon,41055,5739,0,0,0,85715,094A012_820,P,TEM,PEL,BWBSmw1,10,AM6,0, ,0, ,CMF, , ,CMF-Sw, , ,131937.149,0,0,131937.084
2351,Polygon,41056,5740,0,0,0,85716,094A012_799,P,TEM,PEL,BWBSmw1,10,WH2,0, ,0, ,WRI, , ,WRI, , ,53198.69523,0,0,53198.72696
2352,Polygon,41058,5743,0,0,0,85719,094A011_784,V,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,70467.1007,0,0,70467.10341
2353,Polygon,41059,5744,0,0,0,85720,094A012_761,V,TEM,PEL,BWBSmw1,10,CB1,0, ,0, ,NVE, , ,NVE, , ,72708.32072,0,0,72708.36709
2354,Polygon,41060,5746,0,0,0,85722,094A012_752,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,56359.43535,0,0,56359.42122
2355,Polygon,41061,5747,0,0,0,85723,094A012_739,P,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,76325.24186,0,0,76325.23766
2356,Polygon,41062,5749,0,0,0,85725,094A012_731,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,78001.44627,0,0,65216.54468
2357,Polygon,41063,5750,0,0,0,85726,094A011_810,P,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,33568.04635,0,0,33568.08212
2358,Polygon,41064,5751,0,0,0,85727,094A011_819,P,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,12473.96083,0,0,12473.94132
2359,Polygon,41065,5752,0,0,0,85728,094A011_772,P,TEM,PEL,BWBSmw1,10,AM:ap3,0, ,0, ,DSH, , ,DSH-At, , ,37214.70761,0,0,37214.78506
2360,Polygon,41066,5753,0,0,0,85729,094A012_626,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,296185.9865,0,0,296185.8928
2361,Polygon,41067,5755,0,0,0,85731,094A012_715,V,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,53112.32849,0,0,53112.32563
2362,Polygon,41068,5760,0,0,0,85736,094A012_730,V,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,86856.39659,0,0,86856.34266
2363,Polygon,41069,5761,0,0,0,85737,094A012_688,P,TEM,PEL,BWBSmw1,8,WH2,2,GB1,0, ,WRI,NVE, ,WRI,NVE, ,28895.04084,7223.76021,0,36118.81557
2364,Polygon,41070,5762,0,0,0,85738,094A011_751,P,TEM,PEL,BWBSmw1,8,WW2,2,AS3,0, ,DSG,DSS, ,DSG,DSS, ,43602.4405,10900.61012,0,54503.05506
2365,Polygon,41071,5763,0,0,0,85739,094A011_733,P,TEM,PEL,BWBSmw1,10,SW:as4,0, ,0, ,DYF, , ,DYF-At, , ,51989.31568,0,0,51989.30531
2366,Polygon,41072,5764,0,0,0,85740,094A011_618,P,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,268522.9303,0,0,268522.9436
2367,Polygon,41073,5765,0,0,0,85741,094A012_602,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,194745.7949,0,0,17434.48828
2368,Polygon,41074,5767,0,0,0,85743,094A012_591,V,TEM,PEL,BWBSmw1,9,CB1,1,WW2b,0, ,NVE,DSG, ,NVE,DSG, ,103607.864,11511.98489,0,37061.76098
2369,Polygon,41075,5768,0,0,0,85744,094A012_607,V,TEM,PEL,BWBSmw1,6,SW5,4,AM5,0, ,CYF,CYF, ,CYF-Sw,CYF-Sw, ,243102.0272,162068.0181,0,405170.0548
2370,Polygon,41077,5775,0,0,0,85748,094A012_644,P,TEM,PEL,BWBSmw1,10,SO5,0, ,0, ,CYF, , ,CYF-Sw, , ,22674.93528,0,0,10320.56617
2371,Polygon,41078,5776,0,0,0,85749,094A002_512,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,823174.3494,0,0,821820.4673
2372,Polygon,41079,5778,0,0,0,85751,094A012_605,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,100500.5083,0,0,2430.837959
2373,Polygon,41081,5781,0,0,0,85754,094A012_4826,V,TEM,PEL,BWBSmw1,5,SW:as5,5,AM:5,0, ,DYF, , ,DYF-At, , ,184119.5271,184119.5271,0,368239.0822
2374,Polygon,41082,5782,0,0,0,85755,094A011_673,V,TEM,PEL,BWBSmw1,5,WW2,5,AS3,0, ,DSG,DSS, ,DSG,DSS, ,27007.78504,27007.78504,0,54015.60079
2375,Polygon,41083,5783,0,0,0,85756,094A011_690,V,TEM,PEL,BWBSmw1,6,WW2,4,WW3a,0, ,DSG,DSS, ,DSG,DSS, ,16168.93942,10779.29294,0,26948.25482
2376,Polygon,41084,5785,0,0,0,85758,094A012_564,V,TEM,PEL,BWBSmw1,10,SC5,0, ,0, ,CYF, , ,CYF-Sw, , ,113672.7511,0,0,396.945943
2377,Polygon,41085,5786,0,0,0,85759,094A012_646,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,46395.03046,0,0,46395.03855
2378,Polygon,41086,5787,0,0,0,85760,094A011_662,V,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,26354.67439,0,0,26354.63484
2379,Polygon,41088,5789,0,0,0,85762,094A012_654,G,TEM,PEL,BWBSmw1,6,AM5,4,AM6,0, ,CYF,CMF, ,CYF-Sw,CMF-Sw, ,38245.36125,25496.9075,0,63742.25585
2380,Polygon,41089,5790,0,0,0,85763,094A011_589,V,TEM,PEL,BWBSmw1,10,GB1,0, ,0, ,NVE, , ,NVE, , ,24778.50009,0,0,24778.50142
2381,Polygon,41090,5791,0,0,0,85764,094A011_611,V,TEM,PEL,BWBSmw1,10,SC:ep4,0, ,0, ,DYF, , ,DYF-Ep, , ,20811.4117,0,0,20811.43926
2382,Polygon,41091,5792,0,0,0,85765,094A011_678,V,TEM,PEL,BWBSmw1,10,WW2,0, ,0, ,DSG, , ,DSG, , ,13352.99258,0,0,13352.97127
2383,Polygon,41092,5793,0,0,0,85766,094A012_578,G,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,92387.28895,0,0,92387.34878
2384,Polygon,41093,5794,0,0,0,85767,094A011_596,V,TEM,PEL,BWBSmw1,5,GB1,5,CB1,0, ,NVE,NVE, ,NVE,NVE, ,11504.08934,11504.08934,0,23008.177
2385,Polygon,41094,5797,0,0,0,85770,094A011_4828,V,TEM,PEL,BWBSmw1,6,CF2,4,AM:3,0, ,CUL, , ,CUL, , ,127091.1419,84727.42794,0,211818.5334
2386,Polygon,41095,5798,0,0,0,85771,094A011_652,V,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,29296.01135,0,0,29296.03264
2387,Polygon,41096,5799,0,0,0,85772,094A011_634,V,TEM,PEL,BWBSmw1,7,WW2,3,AS3,0, ,DSG,DSS, ,DSG,DSS, ,47371.5958,20302.11249,0,67673.67741
2388,Polygon,41106,5820,0,0,0,85790,094A011_585,P,TEM,PEL,BWBSmw1,6,WW2,4,AS3,0, ,DSG,DSS, ,DSG,DSS, ,12838.40468,8558.93645,0,21397.37902
2389,Polygon,41107,5821,0,0,0,85791,094A002_548,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,102311.8339,0,0,102311.8421
2390,Polygon,41109,5826,0,0,0,85796,094A012_587,G,TEM,PEL,BWBSmw1,10,Fm023a,0, ,0, ,RSH, , ,RSH-Ac, , ,9210.73156,0,0,9210.753446
2391,Polygon,41111,5831,0,0,0,85801,094A001_518,G,TEM,PEL,BWBSmw1,10,AM5,0, ,0, ,CYF, , ,CYF-Sw, , ,230336.352,0,0,230336.3882
2392,Polygon,41112,5833,0,0,0,85803,094A011_536,P,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,109301.1202,0,0,109301.1286
2393,Polygon,41113,5834,0,0,0,85804,094A001_553,V,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,59019.78427,0,0,59019.7912
2394,Polygon,41115,5838,0,0,0,85808,094A002_515,V,TEM,PEL,BWBSmw1,6,AM:ap4,4,SC:4,0, ,DYF, , ,DYF-At, , ,37652.39746,25101.59831,0,62754.03775
2395,Polygon,41116,5839,0,0,0,85809,094A002_4823,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,64649.27755,0,0,64649.2445
2396,Polygon,41117,5840,0,0,0,85810,094A001_580,V,TEM,PEL,BWBSmw1,10,Fm026,0, ,0, ,RMF, , ,RMF-Ac, , ,13507.27416,0,0,13507.28635
2397,Polygon,41119,5844,0,0,0,85814,094A001_554,G,TEM,PEL,BWBSmw1,10,WH3,0, ,0, ,WRI, , ,WRI, , ,19927.1293,0,0,19927.1107
2398,Polygon,41121,5846,0,0,0,85816,094A002_570,P,TEM,PEL,BWBSmw1,10,SO6,0, ,0, ,CMF, , ,CMF-Sw, , ,36099.08008,0,0,36099.05028
2399,Polygon,41122,5848,0,0,0,85818,094A002_4824,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,194609.414,0,0,194609.4048
2400,Polygon,41123,5849,0,0,0,85819,094A002_540,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,69596.6326,0,0,69596.64378
2401,Polygon,41124,5850,0,0,0,85820,094A002_4825,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,113757.7664,0,0,113757.7376
2402,Polygon,41125,5851,0,0,0,85821,094A001_572,G,TEM,PEL,BWBSmw1,7,Fm023,3,AM3,0, ,RSH,CSH, ,RSH-Ac,CSH-Sw, ,14818.43454,0,0,14818.43657
2403,Polygon,41126,5852,0,0,0,85822,094A001_538,P,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,72338.9732,0,0,72338.95555
2404,Polygon,41127,5853,0,0,0,85823,094A001_528,V,TEM,PEL,BWBSmw1,10,AM:ap3,0, ,0, ,DSH, , ,DSH-At, , ,215909.6456,0,0,215909.7061
2405,Polygon,41128,5854,0,0,0,85824,094A001_567,P,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,17003.95398,0,0,17003.96228
2406,Polygon,41130,5856,0,0,0,85826,094A002_524,V,TEM,PEL,BWBSmw1,5,AM:ap5,5,AM:6,0, ,DYF, , ,DYF-At, , ,181476.2337,181476.2337,0,12659.4501
2407,Polygon,41131,5857,0,0,0,85827,094A001_547,G,TEM,PEL,BWBSmw1,8,SH5,2,AM5,0, ,CYF,CYF, ,CYF-Sw,CYF-Sw, ,21103.45871,5275.86468,0,26379.30321
2408,Polygon,41132,5858,0,0,0,85828,094A001_520,P,TEM,PEL,BWBSmw1,10,Fm023,0, ,0, ,RSH, , ,RSH-Ac, , ,23285.1543,0,0,23285.18684
2409,Polygon,41134,5860,0,0,0,85830,094A001_505,V,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,62243.19614,0,0,62243.1843
2410,Polygon,41135,5861,0,0,0,85831,094A001_506,V,TEM,PEL,BWBSmw1,5,AM:ap4,5,CF2,0, ,DYF,CUL, ,DYF-At,CUL, ,26855.94118,26855.94118,0,53711.88626
2411,Polygon,41136,5863,0,0,0,85833,094A001_483,V,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,137487.7978,0,0,137487.8272
2412,Polygon,41137,5867,0,0,0,85834,094A001_450,G,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,78553.69611,0,0,78553.74279
2413,Polygon,41138,5872,0,0,0,85839,094A001_413,V,TEM,PEL,BWBSmw1,7,AM:ap5,3,CB1,0, ,DYF,NVE, ,DYF-At,NVE, ,36411.5281,15604.94062,0,52016.46808
2414,Polygon,41140,5887,0,0,0,85854,094A001_535,P,TEM,PEL,BWBSmw1,5,AS3,5,AM:3,0, ,DSS, , ,DSS, , ,39444.79011,39444.79011,0,78889.66432
2415,Polygon,41141,5888,0,0,0,85855,094A002_533,P,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,37049.15838,0,0,37049.16414
2416,Polygon,41142,5889,0,0,0,85856,094A002_4820,V,TEM,PEL,BWBSmw1,10,AM:ap6,0, ,0, ,DMF, , ,DMF-At, , ,300873.3899,0,0,300873.3727
2417,Polygon,41143,5891,0,0,0,85858,094A002_537,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,45324.20751,0,0,45324.21437
2418,Polygon,41144,5892,0,0,0,85859,094A001_569,P,TEM,PEL,BWBSmw1,10,AM:ap3,0, ,0, ,DSH, , ,DSH-At, , ,1975.89955,0,0,1975.881315
2419,Polygon,41145,5895,0,0,0,85862,094A001_461,V,TEM,PEL,BWBSmw1,10,GB1,0, ,0, ,NVE, , ,NVE, , ,179176.5926,0,0,179176.5603
2420,Polygon,41146,5902,0,0,0,85869,094A001_400,P,TEM,PEL,BWBSmw1,6,CF2,2,AM:4,2,RW,CUL, ,ANT,CUL, ,ANT,38961.96737,12987.32246,12987.32246,64936.61353
2421,Polygon,41147,5904,0,0,0,85871,094A001_410,P,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,31144.48406,0,0,31144.49155
2422,Polygon,41148,5919,0,0,0,85884,094A001_460,V,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,2021488.638,0,0,2021488.986
2423,Polygon,41150,5922,0,0,0,85887,094A001_522,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,99584.38974,0,0,99584.39133
2424,Polygon,41151,5923,0,0,0,85888,094A001_542,P,TEM,PEL,BWBSmw1,10,AM:ap3,0, ,0, ,DSH, , ,DSH-At, , ,10227.18908,0,0,10227.19472
2425,Polygon,41152,5924,0,0,0,85889,094A001_523,P,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,107726.3378,0,0,107726.3935
2426,Polygon,41153,5925,0,0,0,85890,094A001_501,V,TEM,PEL,BWBSmw1,10,CF2,0, ,0, ,CUL, , ,CUL, , ,176194.4051,0,0,176194.373
2427,Polygon,41154,5926,0,0,0,85891,094A001_521,P,TEM,PEL,BWBSmw1,10,AM4,0, ,0, ,CYF, , ,CYF-Sw, , ,26052.42675,0,0,26052.48863
2428,Polygon,41155,5927,0,0,0,85892,094A002_4822,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,83481.66086,0,0,83481.68532
2429,Polygon,41156,5928,0,0,0,85893,094A001_503,P,TEM,PEL,BWBSmw1,10,GB1,0, ,0, ,NVE, , ,NVE, , ,64500.12889,0,0,64500.08016
2430,Polygon,41159,5931,0,0,0,85896,094A002_516,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,64565.6076,0,0,64565.59289
2431,Polygon,41160,5932,0,0,0,85897,094A002_508,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,148512.525,0,0,148512.5089
2432,Polygon,41162,5935,0,0,0,85900,094A001_475,P,TEM,PEL,BWBSmw1,5,AM:ap5,5,AM:4,0, ,DYF, , ,DYF-At, , ,273733.1315,273733.1315,0,547466.2236
2433,Polygon,41163,5937,0,0,0,85902,094A001_480,V,TEM,PEL,BWBSmw1,4,AM:ap5,4,CB1,2,SC:3,DYF,NVE, ,DYF-At,NVE, ,49925.6904,49925.6904,24962.8452,124814.2166
2434,Polygon,41164,5939,0,0,0,85904,094A002_496,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,78648.93931,0,0,45290.72873
2435,Polygon,41165,5940,0,0,0,85905,094A002_509,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,13994.01959,0,0,12736.7457
2436,Polygon,41166,5941,0,0,0,85906,094A002_500,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,59366.10582,0,0,59215.48943
2437,Polygon,41167,5942,0,0,0,85907,094A002_507,G,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,8451.11302,0,0,8451.12397
2438,Polygon,41168,5943,0,0,0,85908,094A002_498,V,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,542715.9307,0,0,539575.7368
2439,Polygon,41169,5944,0,0,0,85909,094A002_490,V,TEM,PEL,BWBSmw1,8,SW:as5,2,SC:5,0, ,DYF, , ,DYF-At, , ,96679.57215,24169.89304,0,74552.28211
2440,Polygon,41170,5945,0,0,0,85910,094A001_504,P,TEM,PEL,BWBSmw1,5,CF2,5,AM:4,0, ,CUL, , ,CUL, , ,12208.33531,12208.33531,0,24416.6713
2441,Polygon,41171,5946,0,0,0,85911,094A002_492,V,TEM,PEL,BWBSmw1,10,SW:as5,0, ,0, ,DYF, , ,DYF-At, , ,78887.79695,0,0,78887.80777
2442,Polygon,41172,5947,0,0,0,85912,094A002_488,V,TEM,PEL,BWBSmw1,10,SC:ep4,0, ,0, ,DYF, , ,DYF-Ep, , ,54191.37018,0,0,20104.5035
2443,Polygon,41173,5948,0,0,0,85913,094A001_495,V,TEM,PEL,BWBSmw1,8,Fm025,2,SH6,0, ,RYF,CMF, ,RYF-Ac,CMF-Sw, ,12090.19523,3022.54881,0,15112.7708
2444,Polygon,41174,5949,0,0,0,85914,094A002_481,P,TEM,PEL,BWBSmw1,10,AM:ap5,0, ,0, ,DYF, , ,DYF-At, , ,112641.1234,0,0,6583.371778
2445,Polygon,41175,5950,0,0,0,85915,094A001_474,V,TEM,PEL,BWBSmw1,10,AM:ap4,0, ,0, ,DYF, , ,DYF-At, , ,191582.2229,0,0,191582.2523
2446,Polygon,41176,5952,0,0,0,85917,094A001_484,P,TEM,PEL,BWBSmw1,10,AM:ap3,0, ,0, ,DSH, , ,DSH-At, , ,77961.19475,0,0,77961.18171
