StationID,BHC20_100,area.x,BHC20_250,area.y,BHC33_100,area.x.x,BHC33_250,area.y.y
PC17-PR-04,RSH,19660.43907,WAT,77415.65246,RSH-Ac,19660.43907,WAT,77415.65246
PC17-PR-05,DYF,24967.15034,DMF,85855.55034,DYF-At,24967.15034,DMF-At,85855.55034
PC17-PR-06,DYF,19013.77933,WAT,62196.88459,DYF-At,19013.77933,WAT,62196.88459
PC17-PR-07,DSH,10380.54065,WAT,70760.08173,DSH-At,10380.54065,WAT,70760.08173
PC17-PR-08,DYF,26448.38935,DYF,96544.50982,DYF-At,26448.38935,DYF-At,96544.50982
PC17-PR-09,DYF,24517.37327,DYF,86141.0713,DYF-At,24517.37327,DYF-At,86141.0713
PC17-PR-10,RYF,31415.57009,RYF,127183.4164,RYF-Ac,31415.57009,RYF-Ac,127183.4164
PC17-PR-11,RYF,28224.50398,RYF,91680.45131,RYF-Ac,28224.50398,RYF-Ac,91680.45131
PC17-PR-12,RSH,27458.73333,WAT,73220.17114,RSH-Ac,27458.73333,WAT,73220.17114
PC17-PR-13,DYF,31415.92654,DYF,99880.43914,DYF-At,31415.92654,DYF-At,99880.43914
PC17-PR-14,RMF,30405.47305,RMF,114925.5149,RMF-Ac,30405.47305,RMF-Ac,114925.5149
PC17-PR-15,RMF,27535.80628,DYF,61953.02482,RMF-Ac,27535.80628,DYF-At,61953.02482
PC17-PR-16,RSH,27594.16617,RSH,59145.47505,RSH-Ac,27594.16617,RSH-Ac,59145.47505
PC17-PR-17,RYF,31415.92654,RYF,86866.49115,RYF-Ac,31415.92654,RYF-Ac,86866.49115
PC17-PR-18,RSH,30570.29068,RSH,110687.496,RSH-Ac,30570.29068,RSH-Ac,110687.496
PC17-PR-19,RMF,24723.23442,RMF,49894.32218,RMF-Ac,24723.23442,RMF-Ac,49894.32218
PC17-PR-20,RSH,30703.19576,WAT,79984.42257,RSH-Ac,30703.19576,WAT,79984.42257
PC17-PR-21,RSH,27065.45044,WAT,77003.22158,RSH-Ac,27065.45044,WAT,77003.22158
PC17-PR-22,RSH,30864.34153,RSH,99035.96585,RSH-Ac,30864.34153,RSH-Ac,99035.96585
PC17-PR-23,RSH,31415.50298,RSH,141513.7553,RSH-Ac,31415.50298,RSH-Ac,141513.7553
PC17-PR-24,RSH,24698.39373,RSH,115612.4526,RSH-Ac,24698.39373,RSH-Ac,115612.4526
PC17-PR-25,RSH,16004.30413,RSH,117585.888,RSH-Ac,16004.30413,RSH-Ac,117585.888
PC17-PR-26,RSH,31415.92654,RSH,143791.6775,RSH-Ac,31415.92654,RSH-Ac,143791.6775
PC17-PR-27,NVE,18125.13001,WAT,79166.55149,NVE,18125.13001,WAT,79166.55149
PC17-PR-28,CMF,31373.89108,CMF,136304.7231,CMF-Sw,31373.89108,CMF-Sw,136304.7231
PC17-PR-29,WRI,22922.66239,CUL,70106.64826,WRI,22922.66239,CUL,70106.64826
PC17-PR-30,WRI,25661.60668,CUL,68435.45119,WRI,25661.60668,CUL,68435.45119
PC17-PR-31,RYF,18361.29726,RSH,58486.46451,RYF-Ac,18361.29726,RSH-Ac,58486.46451
PC17-PR-32,RSH,22903.5351,WRI,89734.53956,RSH-Ac,22903.5351,WRI,89734.53956
PC17-PR-33,WRI,29944.7902,WRI,115706.3534,WRI,29944.7902,WRI,115706.3534
PC17-PR-34,WRI,31415.92654,WRI,156036.5062,WRI,31415.92654,WRI,156036.5062
PC17-PR-35,RYF,31415.92654,RYF,179754.0568,RYF-Ac,31415.92654,RYF-Ac,179754.0568
PC17-PR-36,RSH,16442.87648,WRI,121018.029,RSH-Ac,16442.87648,WRI,121018.029
PC17-PR-37,WRI,28788.89508,WRI,115734.4944,WRI,28788.89508,WRI,115734.4944
PC17-PR-38,WGR,25239.92052,DYF,69228.48975,WGR,25239.92052,DYF-At,69228.48975
PC17-PR-39,WSH,26232.62527,DYF,78437.12879,WSH,26232.62527,DYF-At,78437.12879
PC17-PR-40,WSH,21693.34786,DYF,108066.8476,WSH,21693.34786,DYF-At,108066.8476
PC17-PR-41,DYF,26930.91492,DYF,111769.809,DYF-At,26930.91492,DYF-At,111769.809
PC17-PR-43,DYF,24111.70579,DYF,85616.08478,DYF-At,24111.70579,DYF-At,85616.08478
PC17-PR-44,WSH,26106.40644,DYF,117061.4048,WSH,26106.40644,DYF-At,117061.4048
PC17-PR-45,WGR,27348.33517,WGR,98609.65217,WGR,27348.33517,WGR,98609.65217
PC17-PR-46,WGR,24449.14424,WGR,116005.9069,WGR,24449.14424,WGR,116005.9069
PC17-PR-47,WGR,31415.61114,WGR,161161.115,WGR,31415.61114,WGR,161161.115
PC17-PR-48,WGR,29424.75488,WGR,104579.3576,WGR,29424.75488,WGR,104579.3576
PC17-PR-49,DYF,21533.65166,DYF,64833.307,DYF-At,21533.65166,DYF-At,64833.307
PC17-PR-50,FBT,31415.44643,FBT,102835.1644,FBT-Sb,31415.44643,FBT-Sb,102835.1644
PC17-PR-51,DYF,31219.78723,DYF,104200.3988,DYF-At,31219.78723,DYF-At,104200.3988
PC17-PR-52,FBT,30962.4406,FBT,98897.41716,FBT-Sb,30962.4406,FBT-Sb,98897.41716
PC17-PR-53,DYF,27034.00247,DYF,110484.448,DYF-At,27034.00247,DYF-At,110484.448
PC17-PR-54,WGR,29780.44638,WGR,80441.12692,WGR,29780.44638,WGR,80441.12692
PC17-PR-56,WGR,26871.41423,WGR,72637.11609,WGR,26871.41423,WGR,72637.11609
PC17-PR-57,CMF,24960.79861,CMF,64112.17529,CMF-Sw,24960.79861,CMF-Sw,64112.17529
PC17-PR-59,RMF,26599.88449,RMF,73803.97056,RMF-Ac,26599.88449,RMF-Ac,73803.97056
PC17-PR-60,WRI,31094.69298,WRI,99879.56898,WRI,31094.69298,WRI,99879.56898
PC17-PR-61,RSH,31273.02658,RSH,98610.27641,RSH-Ac,31273.02658,RSH-Ac,98610.27641
PC17-PR-62,RMF,30573.91868,RMF,99514.59953,RMF-Ac,30573.91868,RMF-Ac,99514.59953
PC17-PR-63,RMF,29877.92991,RMF,94994.6435,RMF-Ac,29877.92991,RMF-Ac,94994.6435
PC17-PR-64,RSH,31415.92654,RSH,120232.3665,RSH-Ac,31415.92654,RSH-Ac,120232.3665
PC17-PR-65,RYF,22470.71113,WAT,65324.10666,RYF-Ac,22470.71113,WAT,65324.10666
PC17-PR-66,CMF,27444.44796,CMF,88930.77335,CMF-Sw,27444.44796,CMF-Sw,88930.77335
PC17-PR-67,CYF,20203.67931,CMF,60948.68284,CYF-Sw,20203.67931,CMF-Sw,60948.68284
PC17-PR-70,RSH,29858.53909,RSH,91143.16886,RSH-Ac,29858.53909,RSH-Ac,91143.16886
PC17-PR-71,RSH,29649.58829,RSH,72302.01483,RSH-Ac,29649.58829,RSH-Ac,72302.01483
PC17-PR-72,CYF,30291.2096,CYF,121704.0381,CYF-Sw,30291.2096,CYF-Sw,121704.0381
PC17-PR-73,CYF,31415.58151,CYF,130056.8549,CYF-Sw,31415.58151,CYF-Sw,130056.8549
PC17-PR-74,WRI,21101.53999,WAT,62479.31541,WRI,21101.53999,WAT,62479.31541
PC17-PR-75,RYF,31415.92654,RYF,101278.0095,RYF-Ac,31415.92654,RYF-Ac,101278.0095
PC17-PR-76,RMF,26492.89427,RMF,107502.8442,RMF-Ac,26492.89427,RMF-Ac,107502.8442
PC17-PR-77,CMF,31415.92654,CMF,108823.8735,CMF-Sw,31415.92654,CMF-Sw,108823.8735
PC17-PR-78,RMF,29098.85178,RMF,126309.242,RMF-Ac,29098.85178,RMF-Ac,126309.242
PC17-PR-79,RYF,30789.95165,RYF,88605.92295,RYF-Ac,30789.95165,RYF-Ac,88605.92295
PC17-PR-80,WRI,31415.92654,WRI,162334.102,WRI,31415.92654,WRI,162334.102
PC17-PR-81,RYF,23005.07739,WAT,75436.16277,RYF-Ac,23005.07739,WAT,75436.16277
PC17-PR-82,RYF,24727.9113,NVE,76832.96315,RYF-Ac,24727.9113,NVE,76832.96315
PC17-PR-83,RSH,22879.86653,WAT,65232.18251,RSH-Ac,22879.86653,WAT,65232.18251
PC17-PR-84,DYF,21946.1832,WAT,63508.62963,DYF-At,21946.1832,WAT,63508.62963
PC17-PR-85,CMF,31415.45424,CMF,189392.4533,CMF-Sw,31415.45424,CMF-Sw,189392.4533
PC17-PR-86,RYF,17422.95427,NVE,120754.1845,RYF-Ac,17422.95427,NVE,120754.1845
PC17-PR-87,DYF,31415.21248,DYF,140760.665,DYF-Ac,31415.21248,DYF-Ac,140760.665
PC17-PR-88,DSH,30389.31573,DSH,115439.5921,DSH-Ac,30389.31573,DSH-Ac,115439.5921
PC17-RU-01,DSG,21423.9987,DSG,93982.01663,DSG,21423.9987,DSG,93982.01663
PC17-RU-02,DSS,26634.39768,DSS,99374.82854,DSS,26634.39768,DSS,99374.82854
PC17-RU-03,DYF,23839.9319,DSH,58598.89802,DYF-At,23839.9319,DSH-At,58598.89802
PC17-RU-04,CSH,26950.37571,CUL,67318.39404,CSH-Sw,26950.37571,CUL,67318.39404
PC17-RU-05,DSH,17572.53726,CUL,84982.24673,DSH-At,17572.53726,CUL,84982.24673
PC17-RU-06,RYF,28160.44014,RYF,74666.15653,RYF-Ac,28160.44014,RYF-Ac,74666.15653
PC17-RU-07,RYF,28847.84993,RYF,90158.82459,RYF-Ac,28847.84993,RYF-Ac,90158.82459
PC17-RU-08,CUL,31415.65045,CUL,158209.7633,CUL,31415.65045,CUL,158209.7633
PC17-RU-09,DSS,17012.82575,DSS,73628.72413,DSS,17012.82575,DSS,73628.72413
PC17-RU-10,DYF,18899.52209,CUL,91885.85434,DYF-At,18899.52209,CUL,91885.85434
PC17-TL-01,FBS,22198.2613,FBS,68354.73897,FBS-Lt,22198.2613,FBS-Lt,64355.1217
PC17-TL-03,CYF,21531.95113,CYF,93639.42743,CYF-Sb,21531.95113,CYF-Sb,93639.42743
PC17-TL-05,FBS,15334.99207,WGR,67971.5651,FBS-Sb,15334.99207,WGR,67971.5651
PC17-TL-07,WGR,19371.48857,WGR,58618.76985,WGR,19371.48857,WGR,58618.76985
PC17-TL-09,DYF,26257.89035,DYF,63608.31976,DYF-At,26257.89035,DYF-At,63608.31976
PC17-TL-10,WGR,16046.62315,DSH,101068.242,WGR,16046.62315,DSH-At,101068.242
PC17-TL-11,DYF,30829.32658,DYF,162911.6609,DYF-At,30829.32658,DYF-At,162911.6609
PC17-TL-12,DMF,31415.92654,DMF,165262.2886,DMF-At,31415.92654,DMF-At,165262.2886
PC17-TL-14,DMF,28857.40038,DMF,96339.2456,DMF-At,28857.40038,DMF-At,96339.2456
PC17-TL-15,FBS,15882.52052,DYF,111501.5597,FBS-Lt,15882.52052,DYF-At,111501.5597
PC17-TL-16,DMF,19538.47913,DMF,64621.32427,DMF-At,11063.03279,DMF-At,46754.10819
PC17-TL-17,DYF,13198.74115,DYF,83033.53903,DYF-At,13198.74115,DYF-At,83033.53903
PC17-TL-18,DMF,21290.50454,DMF,102517.8422,DMF-At,21290.50454,DMF-At,98564.26176
PC17-TL-19,DSH,17894.88428,DSH,74350.29045,DSH-At,17894.88428,DSH-At,74350.29045
PC17-TL-20,DMF,30413.68484,DMF,157826.5896,DMF-At,30413.68484,DMF-At,157826.5896
PC17-TL-21,DYF,25833.19422,DSH,91426.13786,DYF-At,25833.19422,DSH-At,91426.13786
PC17-TL-22,DMF,31415.92654,DMF,120973.038,DMF-At,31415.92654,DMF-At,120973.038
PC17-TL-23,DSH,24680.24705,DSH,74437.15436,DSH-At,24680.24705,DSH-At,74437.15436
PC17-TL-24,DYF,15022.80834,DYF,85838.2695,DYF-At,15022.80834,DYF-At,85838.2695
PC17-TL-25,DYF,13837.5016,DSH,77168.53203,DYF-At,13837.5016,DSH-At,77168.53203
PC17-TL-26,FBS,16094.6791,DSH,49180.92512,FBS-Lt,16094.6791,DSH-At,49180.92512
PC17-TL-27,DMF,27418.13632,DYF,102407.4429,DMF-At,27418.13632,DYF-At,69077.63256
PC17-TL-29,DYF,21894.79578,DYF,132648.8437,DYF-Ac,11423.76272,DYF-At,84039.52119
PC17-TL-31,DYF,30055.10662,DYF,146617.2184,DYF-At,30055.10662,DYF-At,137538.688
PC17-TL-32,DYF,18114.32743,DYF,83971.74646,DYF-At,18114.32743,DYF-At,83971.74646
PC17-TL-33,CYF,16324.27293,CYF,72120.10086,CYF-Sb,16324.27293,CYF-Sb,72120.10086
PC17-TL-34,WGR,22164.12302,WGR,90164.24062,WGR,22164.12302,WGR,90164.24062
PC17-TL-35,WGR,20539.00618,WGR,98514.71846,WGR,20539.00618,WGR,98514.71846
PC17-TL-36,FBT,17916.05879,WGR,46057.81893,FBT-Sb,17916.05879,WGR,46057.81893
PC17-TL-37,DYF,25495.75364,DSH,81945.69562,DYF-At,25495.75364,DSH-At,81945.69562
PC17-TL-38,DMF,25585.76646,DMF,115307.1914,DMF-At,25585.76646,DMF-At,115307.1914
PC17-TL-39,DMF,31415.92654,DMF,150329.9165,DMF-At,31415.92654,DMF-At,150329.9165
PC17-TL-40,DMF,31415.92654,DMF,150760.7922,DMF-At,31415.92654,DMF-At,150760.7922
PC17-TL-41,WGR,15104.46337,DMF,67982.61082,WGR,15104.46337,DMF-At,67982.61082
PC17-TL-42,DYF,27010.08199,DYF,102358.8462,DYF-At,27010.08199,DYF-At,102358.8462
PC17-TL-43,DSH,17691.03856,DSH,83835.95249,DSH-At,17691.03856,DSH-At,83835.95249
PC17-TL-44,DSH,29537.69873,DSH,142310.4083,DSH-At,29537.69873,DSH-At,142310.4083
PC17-TL-45,DSH,24218.44656,DSH,118263.4529,DSH-At,24218.44656,DSH-At,118263.4529
PC17-TL-46,DMF,25067.49752,DMF,99470.36104,DMF-At,25067.49752,DMF-At,99470.36104
PC17-TL-47,DMF,14763.82549,DSH,107200.4771,DMF-At,14763.82549,DSH-At,107200.4771
PC17-TL-48,DSH,31415.92654,DSH,172206.1642,DSH-At,31415.92654,DSH-At,172206.1642
PC17-WC-03,DSG,20464.61774,DSG,70720.8743,DSG,20464.61774,DSG,70720.8743
PC17-WC-04,DYF,18257.30349,DSG,104627.899,DYF-At,18257.30349,DSG,104627.899
PC17-WC-05,DSS,14435.61243,DSG,72884.23386,DSS,14435.61243,DSG,72884.23386
PC17-WC-06,DSS,31401.31728,DSS,123416.2425,DSS,31401.31728,DSS,123416.2425
PC17-WC-07,DSG,29059.36745,DSS,109788.093,DSG,29059.36745,DSS,109788.093
PC17-WC-08,DSS,24048.97555,DSS,112636.1322,DSS,24048.97555,DSS,112636.1322
PC17-WC-10,DSS,26288.49885,DSS,76976.84442,DSS,26288.49885,DSS,76976.84442
PC17-WC-11,DSG,28635.83202,DSG,93990.75192,DSG,28635.83202,DSG,93990.75192
PC17-WC-13,DYF,15636.24691,DSG,107918.6236,DYF-At,15636.24691,DSG,107918.6236
PC17-WC-14,DSG,30791.04953,DSG,119750.0246,DSG,30791.04953,DSG,119750.0246
PC17-WC-15,DSG,23149.59183,DSG,115247.6961,DSG,23149.59183,DSG,115247.6961
PC18-001,RMF,30195.79177,RMF,94964.07523,RMF-Ac,30195.79177,RMF-Ac,94964.07523
PC18-002,RSH,31415.92654,RSH,158368.7008,RSH-Ac,31415.92654,RSH-Ac,158368.7008
PC18-003,RMF,28672.58905,RMF,78167.47352,RMF-Ac,28672.58905,RMF-Ac,78167.47352
PC18-004,NVE,29428.69717,NVE,76131.14436,NVE,29428.69717,NVE,76131.14436
PC18-005,RSH,31415.92654,RSH,110643.9773,RSH-Ac,31415.92654,RSH-Ac,110643.9773
PC18-006,RMF,31415.92654,RMF,135798.9448,RMF-Ac,31415.92654,RMF-Ac,135798.9448
PC18-007,RSH,29701.64352,RSH,75062.15816,RSH-Ac,29701.64352,RSH-Ac,75062.15816
PC18-008,NVE,30412.65288,DYF,75138.90936,NVE,30412.65288,DYF-At,75138.90936
PC18-009,RYF,30444.15094,RYF,108980.6338,RYF-Ac,30444.15094,RYF-Ac,108980.6338
PC18-010,RSH,31415.43733,RSH,110556.4047,RSH-Ac,31415.43733,RSH-Ac,110556.4047
PC18-011,CMF,31415.81254,CMF,165953.9148,CMF-Sw,31415.81254,CMF-Sw,165953.9148
PC18-012,CMF,26830.11771,CMF,128888.4103,CMF-Sw,26830.11771,CMF-Sw,128888.4103
PC18-013,RMF,31415.60892,RMF,132637.1324,RMF-Ac,31415.60892,RMF-Ac,132637.1324
PC18-014,DSG,28151.35448,DYF,67692.60222,DSG,28151.35448,DYF-At,67692.60222
PC18-015,DSG,23998.90418,DSG,79043.96525,DSG,23998.90418,DSG,79043.96525
PC18-016,RSH,31413.71601,RSH,83042.67831,RSH-Ac,31413.71601,RSH-Ac,83042.67831
PC18-017,DSS,21834.35682,DSS,66844.34882,DSS,21834.35682,DSS,66844.34882
PC18-018,DSS,31118.49351,DSS,102522.3456,DSS,31118.49351,DSS,102522.3456
PC18-019,DSG,28454.35531,DSG,72214.1818,DSG,28454.35531,DSG,72214.1818
PC18-020,DMF,30079.66849,DMF,116207.0452,DMF-Ac,30079.66849,DMF-Ac,116207.0452
PC18-021,DMF,29049.10471,DMF,128567.7897,DMF-Ac,29049.10471,DMF-Ac,124895.7128
PC18-022,DMF,31279.54993,DMF,144661.189,DMF-Ac,31279.54993,DMF-Ac,144661.189
PC18-023,DYF,31415.50236,DYF,188937.0062,DYF-At,31415.50236,DYF-At,188937.0062
PC18-024,CMF,31415.92654,CMF,127142.4284,CMF-Pl,31415.92654,CMF-Pl,114430.4999
PC18-025,CMF,29234.3694,CMF,100136.6222,CMF-Sw,29234.3694,CMF-Sw,78069.85619
PC18-026,DSH,22141.24322,DYF,92055.24666,DSH-At,22141.24322,DYF-At,92055.24666
PC18-027,WGR,25417.71892,WGR,86994.14945,WGR,25417.71892,WGR,86994.14945
PC18-028,WGR,27023.35888,WGR,83147.9913,WGR,27023.35888,WGR,83147.9913
PC18-029,DSS,31381.0608,DSS,120176.4059,DSS,31381.0608,DSS,120176.4059
PC18-030,DSG,21529.0296,DYF,74057.98404,DSG,21529.0296,DYF-At,74057.98404
PC18-031,DYF,23216.45933,DSS,55824.73599,DYF-At,23216.45933,DSS,55824.73599
PC18-032,DSS,28470.90329,DSS,99455.57522,DSS,28470.90329,DSS,99455.57522
PC18-033,DSG,25693.12427,DSG,75733.08538,DSG,25693.12427,DSG,75733.08538
PC18-034,DYF,31126.51769,DYF,113848.5059,DYF-At,31126.51769,DYF-At,113848.5059
PC18-035,DSS,26173.40027,DSS,92450.40175,DSS,26173.40027,DSS,92450.40175
PC18-036,DSS,29340.99948,DSS,113934.0256,DSS,29340.99948,DSS,113934.0256
PC18-039,RYF,31415.92654,RYF,118761.7568,RYF-Ac,31415.92654,RYF-Ac,118761.7568
PC18-040,DSH,30875.77483,DSH,118282.7721,DSH-Ac,30875.77483,DSH-Ac,118282.7721
PC18-041,DSH,31415.92654,DSH,135423.763,DSH-Ac,31415.92654,DSH-Ac,135423.763
PC18-042,DSH,31415.92654,DSH,174488.8634,DSH-Ac,31415.92654,DSH-Ac,174488.8634
PC18-043,DYF,31415.58864,DYF,148002.8796,DYF-Ac,31415.58864,DYF-Ac,132008.9174
PC18-044,RSH,31415.92654,RSH,118570.4277,RSH-Ac,31415.92654,RSH-Ac,118570.4277
PC18-045,DSH,31415.92654,DSH,195679.6604,DSH-Ac,31415.92654,DSH-Ac,195679.6604
PC18-045A,CMF,31415.63549,CMF,138914.9866,CMF-Sw,31415.63549,CMF-Sw,138914.9866
PC18-046,CYF,31415.78861,CYF,121689.194,CYF-Sw,31415.78861,CYF-Sw,121689.194
PC18-047,CYF,31415.92654,CYF,109620.3154,CYF-Sw,31415.92654,CYF-Sw,109620.3154
PC18-048,CSH,27408.71511,CSH,69919.60949,CSH-Sw,27408.71511,CSH-Sw,69919.60949
PC18-049,CSH,30077.06266,CSH,85141.2877,CSH-Sw,30077.06266,CSH-Sw,85141.2877
PC18-050,CYF,31415.92654,CYF,107622.499,CYF-Sw,31415.92654,CYF-Sw,107622.499
PC18-051,CYF,31245.51183,CYF,148009.6985,CYF-Sw,31245.51183,CYF-Sw,148009.6985
PC18-052,CMF,31415.92654,CMF,125640.4166,CMF-Sw,31415.92654,CMF-Sw,125640.4166
PC18-053,CMF,31415.92654,CMF,137532.8626,CMF-Sw,31415.92654,CMF-Sw,137532.8626
PC18-054,DMF,31171.14552,DMF,96246.84261,DMF-Ac,31171.14552,DMF-Ac,96246.84261
PC18-055,CYF,31415.92654,CYF,187026.7945,CYF-Sw,31415.92654,CYF-Sw,187026.7945
PC18-056,CYF,31415.92654,CYF,196237.6128,CYF-Sw,31415.92654,CYF-Sw,196237.6128
PC18-057,CYF,31415.92654,CYF,178492.0642,CYF-Sw,31415.92654,CYF-Sw,178492.0642
PC18-058,CYF,31415.92654,CYF,176426.777,CYF-Sw,31415.92654,CYF-Sw,176426.777
PC18-059,CMF,31415.35857,CMF,127101.397,CMF-Sw,31415.35857,CMF-Sw,127101.397
PC18-060,CMF,31415.92654,CMF,173597.321,CMF-Sw,31415.92654,CMF-Sw,173597.321
PC18-061,CMF,31415.92654,CMF,173242.4473,CMF-Sw,31415.92654,CMF-Sw,173242.4473
PC18-062,CMF,31415.92654,CMF,153961.6312,CMF-Sw,31415.92654,CMF-Sw,153961.6312
PC18-063,RMF,31415.92654,RMF,107832.6383,RMF-Ac,31415.92654,RMF-Ac,107832.6383
PC18-064,RMF,31415.92654,RMF,106970.3157,RMF-Ac,31415.92654,RMF-Ac,106970.3157
PC18-065,RMF,31415.54949,RMF,113098.6151,RMF-Ac,31415.54949,RMF-Ac,113098.6151
PC18-066,WRI,20370.00506,DYF,56141.80556,WRI,20370.00506,DYF-At,56141.80556
PC18-067,WRI,19459.91248,WRI,59586.87453,WRI,19459.91248,WRI,59586.87453
PC18-068,CYF,31415.92654,CYF,159337.8506,CYF-Pl,31415.92654,CYF-Pl,159337.8506
PC18-069,CYF,31284.26705,CYF,91511.10051,CYF-Sw,31284.26705,CYF-Sw,91511.10051
PC18-070,CYF,31415.92654,CYF,176091.3818,CYF-Pl,31415.92654,CYF-Pl,176091.3818
PC18-071,CMF,31415.92654,CMF,104283.7776,CMF-Sw,31415.92654,CMF-Sw,104283.7776
PC18-072,DYF,30512.58729,DYF,108746.5787,DYF-Ac,30512.58729,DYF-Ac,87706.27379
PC18-073,DYF,31415.66774,DYF,103569.2507,DYF-At,31415.66774,DYF-At,103569.2507
PC18-074,DYF,31415.92654,DYF,196348.3237,DYF-At,31415.92654,DYF-At,196348.3237
PC18-075,DYF,29415.36925,DYF,136062.2104,DYF-Ac,27247.97483,DYF-At,73208.22594
PC18-076,DYF,31415.92654,DYF,196348.8432,DYF-At,31415.92654,DYF-At,163376.5149
PC18-077,RYF,30918.23608,RYF,86660.03473,RYF-Ac,30918.23608,RYF-Ac,86660.03473
PC18-078,DYF,31415.92654,DYF,124449.7425,DYF-Ac,31415.92654,DYF-Ac,87300.64254
PC18-079,RSH,22195.98612,WAT,53884.02401,RSH-Ac,22195.98612,WAT,53884.02401
PC18-080,DMF,31415.92654,DMF,138123.9676,DMF-Ep,31415.92654,DMF-Ep,138123.9676
PC18-081,WRI,28368.25996,WAT,87802.99966,WRI,28368.25996,WAT,87802.99966
PC18-082,CYF,27978.52155,CYF,71392.02533,CYF-Sw,27978.52155,CYF-Sw,71392.02533
PC18-083,CYF,31415.92654,CYF,123667.2324,CYF-Sw,31415.92654,CYF-Sw,123667.2324
PC18-084,CYF,31415.92654,CYF,149062.7014,CYF-Sw,31415.92654,CYF-Sw,149062.7014
PC18-085,WRI,20123.13254,WAT,111733.5851,WRI,20123.13254,WAT,111733.5851
PC18-086,DYF,31415.92654,DYF,92822.68507,DYF-At,31415.92654,DYF-At,92822.68507
PC18-087,RSH,21458.68252,WAT,54998.7482,RSH-Ac,21458.68252,WAT,54998.7482
PC18-088,CMF,31415.92654,CMF,130509.1308,CMF-Sw,31415.92654,CMF-Sw,130509.1308
PC18-089,RMF,22249.1393,NVE,46850.38538,RMF-Ac,22249.1393,NVE,46850.38538
PC18-091,CMF,31415.92654,CMF,141747.6334,CMF-Sw,31415.92654,CMF-Sw,141747.6334
PC18-092,CYF,30495.88935,CYF,114751.4369,CYF-Sw,30495.88935,CYF-Sw,114751.4369
PC18-093,RSH,29992.30858,RSH,82058.39231,RSH-Ac,29992.30858,RSH-Ac,82058.39231
PC18-094,CYF,31033.79792,CYF,84837.73101,CYF-Sw,31033.79792,CYF-Sw,84837.73101
PC18-095,RSH,27235.64633,WAT,71634.56665,RSH-Ac,27235.64633,WAT,71634.56665
PC18-095A,CYF,25594.65338,CYF,100987.0516,CYF-Sw,25594.65338,CYF-Sw,100987.0516
PC18-096,DYF,31152.16366,DYF,79936.45902,DYF-At,31152.16366,DYF-At,79936.45902
PC18-097,CMF,30264.04364,CMF,92874.45958,CMF-Sw,30264.04364,CMF-Sw,92874.45958
PC18-098,RSH,22096.72612,RSH,61177.613,RSH-Ac,22096.72612,RSH-Ac,61177.613
PC18-099,DYF,31415.92654,DYF,117966.7329,DYF-At,31415.92654,DYF-At,117966.7329
PC18-100,DYF,31415.92654,DYF,174064.0415,DYF-At,31415.92654,DYF-At,174064.0415
PC18-101,CYF,31415.92654,CYF,147924.2321,CYF-Sw,31415.92654,CYF-Sw,147924.2321
PC18-102,CYF,31415.92654,CYF,156859.4575,CYF-Sw,31415.92654,CYF-Sw,156859.4575
PC18-103,DYF,29438.70478,DYF,92290.92392,DYF-At,29438.70478,DYF-At,92290.92392
PC18-104,DYF,31415.49115,DYF,147077.1301,DYF-Ep,30131.0267,DYF-Ep,85072.47907
PC18-105,DYF,31415.92654,DYF,128650.2256,DYF-At,31415.92654,DYF-At,128650.2256
PC18-106,DYF,26771.68839,DYF,135280.0223,DYF-At,26771.68839,DYF-At,135280.0223
PC18-107,CYF,31415.92654,CYF,181397.9678,CYF-Sw,31415.92654,CYF-Sw,181397.9678
PC18-108,DYF,31415.56978,DYF,146258.0457,DYF-At,31415.56978,DYF-At,146258.0457
PC18-109,DYF,31186.16474,DYF,117579.25,DYF-Ac,29112.87852,DYF-Ac,61100.55922
PC18-111,DMF,29372.43667,NVE,79828.28162,DMF-Ac,29372.43667,NVE,79828.28162
PC18-112,DMF,31327.21077,DMF,94256.94541,DMF-Ac,31327.21077,DMF-Ac,94256.94541
PC18-113,RMF,26442.8311,NVE,84121.46978,RMF-Ac,26442.8311,NVE,84121.46978
PC18-114,WRI,28801.44043,WRI,59277.89994,WRI,28801.44043,WRI,59277.89994
PC18-115,WRI,31415.68407,WRI,72156.7666,WRI,31415.68407,WRI,72156.7666
PC18-116,DSH,31415.92654,DSH,196312.0446,DSH-Ep,31415.92654,DSH-Ep,196312.0446
PC18-117,DSH,31415.92654,DSH,181548.0765,DSH-Ep,31415.92654,DSH-Ep,178901.4001
PC19-027,DYF,31415.92654,DYF,196349.5408,DYF-At,31415.92654,DYF-At,196349.5408
PC19-028,CMF,31415.92654,CMF,167493.982,CMF-Sw,31415.92654,CMF-Sw,167493.982
PC19-029,DYF,31415.92654,DYF,132390.0536,DYF-At,31415.92654,DYF-At,132390.0536
PC19-030,DYF,31415.92654,DYF,184774.1672,DYF-At,31415.92654,DYF-At,184774.1672
PC19-032,DMF,31415.92654,DMF,142110.3148,DMF-At,31415.92654,DMF-At,142110.3148
PC19-049,NVE,31371.02613,NVE,127691.4752,NVE,31371.02613,NVE,127691.4752
PC19-054,NVE,21155.08362,NVE,73469.93128,NVE,21155.08362,NVE,73469.93128
PC19-057,CMF,30480.96664,CMF,144862.574,CMF-Sw,30480.96664,CMF-Sw,144862.574
PC19-058,CMF,31415.59882,CMF,158490.6987,CMF-Sw,31415.59882,CMF-Sw,158490.6987
