StationID,BHC20_1,Area (m)
PC06-G-2n,CUL,1556.340515
PC06-G-2n,DYF,15024.71296
PC06-G-2n,WSH,14834.45204
PC06-G-3,CUL,62.021696
PC06-G-3,DYF,30388.65635
PC06-G-3,WSH,964.829146
PC06-G-4,DYF,30412.95656
PC06-G-4,WSH,1002.571123
PC06-G-5,CUL,1652.798742
PC06-G-5,DYF,26826.19548
PC06-G-5,WSH,2936.510294
PC06-G-6,CUL,6839.233508
PC06-G-6,DYF,23266.99423
PC06-G-6,WGR,1309.276979
PC06-G-7,CUL,21692.12743
PC06-G-7,DYF,9723.464673
PC06-G-8,DYF,31415.59988
PC06-G-9,DYF,14669.25229
PC06-G-9,FBT,16746.40919
PC06-H-1,CMF,8204.431255
PC06-H-1,CYF,2312.552648
PC06-H-1,DYF,18508.77107
PC06-H-1,WSH,2389.769898
PC06-H-10,DYF,31415.52761
PC06-H-11,DYF,31415.5159
PC06-H-12,CMF,26668.44975
PC06-H-12,DYF,4747.130288
PC06-H-13,CMF,30996.09777
PC06-H-13,WAT,419.301589
PC06-H-14,CMF,25352.99986
PC06-H-14,CYF,697.278935
PC06-H-14,WAT,5365.357804
PC06-H-15,CMF,711.71515
PC06-H-15,CYF,30703.84256
PC06-H-16,DYF,31415.66281
PC06-H-17,CMF,18678.01704
PC06-H-17,CYF,12737.63755
PC06-H-2,CMF,15.30447
PC06-H-2,DYF,31400.26401
PC06-H-3,CYF,2114.691356
PC06-H-3,DYF,29300.85339
PC06-H-4,CYF,5251.26387
PC06-H-4,DYF,26164.17597
PC06-H-5,DYF,31415.62174
PC06-H-6,DYF,31415.62955
PC06-H-7,CYF,652.848546
PC06-H-7,DYF,30762.79411
PC06-H-8,CMF,23495.58649
PC06-H-8,DYF,7920.01688
PC06-H-9,CYF,1455.844523
PC06-H-9,DYF,29959.61091
PC06-J-1,DSH,512.010371
PC06-J-1,DYF,30903.55901
PC06-J-10,DYF,31415.51503
PC06-J-11,CUL,443.082227
PC06-J-11,DYF,30972.5191
PC06-J-12,CUL,1899.588266
PC06-J-12,DYF,29516.01446
PC06-J-13,DYF,31415.66516
PC06-J-14,DYF,31415.54794
PC06-J-15,DYF,31415.5347
PC06-J-2,DYF,31415.68877
PC06-J-3,DYF,31415.58235
PC06-J-4,DYF,31415.6212
PC06-J-5,DYF,31415.46719
PC06-J-5n,DYF,31415.51199
PC06-J-6,DSH,3360.207837
PC06-J-6,DYF,28055.25066
PC06-J-6n,DYF,31415.66083
PC06-J-7,DSH,1384.428419
PC06-J-7,DYF,29133.18424
PC06-J-7,WAT,897.955611
PC06-J-8,DYF,31415.76219
PC06-J-9,DYF,31415.55552
PC06-K-02b,CMF,804.248755
PC06-K-02b,CYF,29459.00874
PC06-K-02b,DYF,1152.22897
PC06-K-03b,CYF,2313.478546
PC06-K-03b,DYF,29101.97532
PC06-K-1,CYF,24005.40536
PC06-K-1,NVE,4176.683711
PC06-K-1,RSH,3233.376369
PC06-K-10,CYF,31415.64891
PC06-K-11,CMF,26578.68519
PC06-K-11,CYF,4836.904695
PC06-K-12,CMF,31415.92654
PC06-K-13,CMF,31415.6275
PC06-K-13b,CMF,31415.42996
PC06-K-14,CMF,25376.04625
PC06-K-14,RYF,6039.531245
PC06-K-15,CMF,3758.633308
PC06-K-15,CYF,27656.99164
PC06-K-16,CMF,30855.76044
PC06-K-16,CYF,559.719599
PC06-K-2,CMF,210.858391
PC06-K-2,CYF,26419.17045
PC06-K-2,DYF,4785.424082
PC06-K-3,DYF,31415.58783
PC06-K-4,DYF,31415.5304
PC06-K-4n,DYF,31415.46274
PC06-K-5,CMF,31.929156
PC06-K-5,DYF,31383.52243
PC06-K-5n,DYF,31415.67135
PC06-K-6,CMF,5202.723898
PC06-K-6,DYF,26212.82438
PC06-K-7,CMF,8207.596354
PC06-K-7,DYF,23207.91877
PC06-K-8,CMF,3356.021317
PC06-K-8,DYF,28059.49018
PC06-K-9,CYF,31415.51764
PC06-L-1,CMF,7268.029679
PC06-L-1,RMF,15977.42937
PC06-L-1,RSH,6209.285378
PC06-L-1,WAT,1960.77349
PC06-L-10,DYF,31415.61336
PC06-L-11,DYF,31415.4699
PC06-L-12,DMF,6748.885399
PC06-L-12,DYF,24666.74421
PC06-L-13,CMF,15798.66293
PC06-L-13,DMF,15423.78037
PC06-L-13,DYF,193.076579
PC06-L-14,CMF,31415.11438
PC06-L-14,DMF,0.426684
PC06-L-2,CMF,31240.23535
PC06-L-2,RSH,175.229724
PC06-L-3,CMF,31415.6557
PC06-L-4,CMF,31415.58057
PC06-L-5,CMF,31415.68056
PC06-L-6,CMF,26877.85553
PC06-L-6,DYF,4537.715674
PC06-L-7,CMF,10879.88982
PC06-L-7,DYF,20535.60296
PC06-L-8,DYF,31415.62405
PC06-L-9,DMF,665.992554
PC06-L-9,DYF,30749.74015
PC06-M-1,CMF,1158.273149
PC06-M-1,RYF,30257.4281
PC06-M-10,DSH,1237.750999
PC06-M-10,DYF,22551.33242
PC06-M-10,RYF,2053.217317
PC06-M-10,WAT,5573.242978
PC06-M-11,CSH,77.363275
PC06-M-11,DSH,465.72361
PC06-M-11,DSS,23430.06979
PC06-M-11,DYF,218.213584
PC06-M-11,NVE,20.336414
PC06-M-11,WAT,7203.798879
PC06-M-12,CYF,8569.928359
PC06-M-12,DSH,10241.16442
PC06-M-12,DSS,6234.258166
PC06-M-12,NVE,2053.763115
PC06-M-12,WAT,4316.421976
PC06-M-13,CYF,3433.022541
PC06-M-13,DSH,3002.199936
PC06-M-13,DSS,3701.894009
PC06-M-13,NVE,6407.641899
PC06-M-13,WAT,3705.238174
PC06-M-13,WRI,11165.57721
PC06-M-14,CMF,4935.6619
PC06-M-14,DMF,6887.494148
PC06-M-14,WAT,14679.66385
PC06-M-14,WRI,4912.665939
PC06-M-15,CMF,23389.05784
PC06-M-15,DMF,4440.081656
PC06-M-15,WAT,3586.375347
PC06-M-16,CMF,4711.757356
PC06-M-16,DMF,2753.133055
PC06-M-16,DSG,1945.430242
PC06-M-16,DSS,9526.253208
PC06-M-16,DYF,5903.320668
PC06-M-16,NVE,423.794655
PC06-M-16,WAT,6151.834204
PC06-M-1n,RYF,27093.77578
PC06-M-1n,WAT,4321.651118
PC06-M-2,CMF,31415.58898
PC06-M-3,CMF,23055.77775
PC06-M-3,CYF,870.311173
PC06-M-3,DYF,5476.35054
PC06-M-3,RYF,113.329023
PC06-M-3,WAT,1899.670502
PC06-M-4,CMF,575.733712
PC06-M-4,CYF,11507.57896
PC06-M-4,DYF,13626.2648
PC06-M-4,RYF,242.987682
PC06-M-4,WAT,5462.962012
PC06-M-5,DYF,1214.759294
PC06-M-5,RSH,7071.738437
PC06-M-5,RYF,13256.76729
PC06-M-5,WAT,9872.328614
PC06-M-6,CYF,2688.078869
PC06-M-6,DYF,17567.71122
PC06-M-6,RYF,9155.216749
PC06-M-6,WAT,2004.499419
PC06-M-7,DYF,13418.24733
PC06-M-7,RSH,76.324778
PC06-M-7,RYF,14875.07495
PC06-M-7,WAT,3045.842174
PC06-M-8,CMF,13027.91968
PC06-M-8,RYF,18387.67535
PC06-M-9,CMF,16495.81765
PC06-M-9,DSG,3074.771125
PC06-M-9,DYF,10114.35712
PC06-M-9,RYF,1730.793234
PC06-N-1,CMF,20671.91413
PC06-N-1,WAT,10743.70474
PC06-N-10,CMF,28149.97169
PC06-N-10,DSH,3265.795343
PC06-N-11,CMF,31415.47941
PC06-N-12,CMF,31415.53876
PC06-N-13,CMF,26669.21918
PC06-N-13,RSH,4746.346915
PC06-N-14,RSH,7881.435515
PC06-N-14,RYF,23534.08127
PC06-N-2,CMF,24384.28941
PC06-N-2,DYF,259.194648
PC06-N-2,WAT,6772.103999
PC06-N-3,CMF,19827.22799
PC06-N-3,DYF,3652.376991
PC06-N-3,WAT,7935.944975
PC06-N-4,CMF,31415.64904
PC06-N-5,CMF,16830.16499
PC06-N-5,RMF,7194.398192
PC06-N-5,WAT,7391.010346
PC06-N-6,RMF,28436.49186
PC06-N-6,WAT,2979.064073
PC06-N-7,CMF,15339.94025
PC06-N-7,RMF,16075.66106
PC06-N-8,CMF,31415.5737
PC06-N-9,CMF,31415.54625
PC06-Q-1,CUL,2880.672856
PC06-Q-1,DYF,28534.8715
PC06-Q-10,DSH,25284.69575
PC06-Q-10,DYF,6130.874398
PC06-Q-11,DSH,20525.43784
PC06-Q-11,DYF,8052.919154
PC06-Q-11,WRI,2837.32327
PC06-Q-12,DSH,31415.68307
PC06-Q-13,DMF,20974.36596
PC06-Q-13,DSH,10441.10094
PC06-Q-14,DMF,20731.51459
PC06-Q-14,DSH,10680.78269
PC06-Q-14,DYF,3.207342
PC06-Q-2,DMF,313.33221
PC06-Q-2,DYF,31102.25645
PC06-Q-3,DYF,31415.69918
PC06-Q-4,DYF,31415.74471
PC06-Q-5,DYF,19239.13335
PC06-Q-5,NVE,11922.46854
PC06-Q-5,RMF,254.043335
PC06-Q-6,DYF,21683.70785
PC06-Q-6,NVE,3192.054046
PC06-Q-6,RMF,6539.799593
PC06-Q-7,DMF,15405.17813
PC06-Q-7,DYF,4329.118165
PC06-Q-7,RMF,11681.37336
PC06-Q-8,DMF,125.818738
PC06-Q-8,DYF,31289.793
PC06-Q-9,DSH,21885.39201
PC06-Q-9,DYF,9530.164227
PC06-S-1,CUL,12497.76497
PC06-S-1,RMF,11424.02375
PC06-S-1,WAT,7493.744671
PC06-S-10,DYF,31415.57229
PC06-S-10n,DYF,31415.54417
PC06-S-11,DYF,31415.56268
PC06-S-11n,DYF,31415.52344
PC06-S-12,DYF,31415.54357
PC06-S-12n,DYF,31415.49187
PC06-S-13,DYF,31415.55585
PC06-S-13n,DYF,28384.90459
PC06-S-13n,WAT,3030.673829
PC06-S-14,DYF,31415.49411
PC06-S-14n,CYF,4745.974562
PC06-S-14n,DMF,17454.38849
PC06-S-14n,DYF,6586.349593
PC06-S-14n,WAT,2628.806063
PC06-S-15,DYF,29727.22578
PC06-S-15,WAT,1688.384681
PC06-S-16n,CYF,7931.213065
PC06-S-16n,DMF,13947.40187
PC06-S-16n,DYF,1517.058432
PC06-S-16n,WAT,8019.822509
PC06-S-2,CUL,9866.864623
PC06-S-2,DYF,307.744392
PC06-S-2,RMF,12370.49995
PC06-S-2,WAT,8870.511618
PC06-S-3,CUL,3064.89964
PC06-S-3,DYF,12011.4073
PC06-S-3,RMF,15255.03118
PC06-S-3,WSH,1084.17373
PC06-S-3n,CMF,2708.594112
PC06-S-3n,CSH,3139.215937
PC06-S-3n,CUL,1703.437743
PC06-S-3n,DYF,4463.879076
PC06-S-3n,RMF,17827.64421
PC06-S-3n,WSH,1572.760688
PC06-S-4,DYF,7901.249588
PC06-S-4,RMF,23514.36747
PC06-S-4n,DYF,7901.249588
PC06-S-4n,RMF,23514.36747
PC06-S-5,DYF,103.532484
PC06-S-5,RMF,31311.99008
PC06-S-6,DYF,10595.75975
PC06-S-6,RMF,20819.67216
PC06-S-7,DYF,31415.76611
PC06-S-8,DYF,31415.57301
PC06-S-9,CUL,1730.714037
PC06-S-9,DYF,29684.77911
PC06-S-9n,DYF,31415.64166
PC06-T-1,CMF,31415.92654
PC06-T-10,CMF,30031.28534
PC06-T-10,WSH,1384.302769
PC06-T-11,RMF,31415.47261
PC06-T-12,NVE,2554.689494
PC06-T-12,RMF,28860.82525
PC06-T-13,NVE,30314.098
PC06-T-13,RMF,504.623296
PC06-T-13,RYF,596.916388
PC06-T-14,NVE,5317.383127
PC06-T-14,RSH,7031.804154
PC06-T-14,RYF,19066.33291
PC06-T-15,CMF,27325.07627
PC06-T-15,WAT,4090.577288
PC06-T-16,CMF,29788.12861
PC06-T-16,WAT,1627.590222
PC06-T-2,CMF,31415.92654
PC06-T-3,CMF,31415.92654
PC06-T-4,DMF,25401.29594
PC06-T-4,NVE,6014.216475
PC06-T-5,DMF,31415.92654
PC06-T-6,DMF,30161.37515
PC06-T-6,NVE,1254.253799
PC06-T-7,CMF,28934.87147
PC06-T-7,WAT,2480.751693
PC06-T-8,CMF,14551.51556
PC06-T-8,WSH,16864.2556
PC06-T-9,CMF,14044.67643
PC06-T-9,WSH,17370.88647
PC06-X-1,CMF,4359.986134
PC06-X-1,DSH,16149.01429
PC06-X-1,DYF,10906.583
PC06-X-10,CMF,6994.034325
PC06-X-10,CUL,1182.044
PC06-X-10,CYF,17002.30045
PC06-X-10,DSH,6237.304016
PC06-X-11,CMF,31415.92654
PC06-X-12,CYF,3164.567359
PC06-X-12,DMF,28250.99249
PC06-X-2,CMF,18230.97728
PC06-X-2,CYF,311.180659
PC06-X-2,DSH,7803.668167
PC06-X-2,DYF,5069.740308
PC06-X-3,CMF,31415.57888
PC06-X-4,CYF,31415.7358
PC06-X-5,CYF,29016.41527
PC06-X-5,DMF,2399.156562
PC06-X-6,DMF,9648.600166
PC06-X-6,DSH,21767.01618
PC06-X-7,DMF,5956.036864
PC06-X-7,DSH,25459.5327
PC06-X-8,CMF,12900.46572
PC06-X-8,CYF,10416.97199
PC06-X-8,DSH,8098.239976
PC06-X-9,CMF,3912.529418
PC06-X-9,DYF,27503.07621
PC08-10-1,DSH,6493.232616
PC08-10-1,DYF,24922.30458
PC08-10-10,CMF,94.176952
PC08-10-10,CYF,20068.51357
PC08-10-10,DSH,7728.320215
PC08-10-10,FBT,3524.58731
PC08-10-11,DMF,1002.66344
PC08-10-11,DSH,1546.027034
PC08-10-11,FBS,8420.533685
PC08-10-11,FBT,20446.39489
PC08-10-12,DMF,24037.82987
PC08-10-12,DSH,5729.002288
PC08-10-12,FBS,1618.176273
PC08-10-12,FBT,30.566975
PC08-10-13,DMF,15915.32521
PC08-10-13,DSH,12373.72788
PC08-10-13,FBS,1889.923059
PC08-10-13,FBT,1236.6027
PC08-10-14,DMF,2864.502623
PC08-10-14,DSH,8547.190924
PC08-10-14,FBS,12415.65089
PC08-10-14,FBT,7588.12057
PC08-10-2,CMF,22197.27379
PC08-10-2,DMF,4408.01503
PC08-10-2,DSH,4810.238462
PC08-10-3,CMF,24896.09261
PC08-10-3,DSH,6480.285345
PC08-10-3,DYF,39.117934
PC08-10-4,CMF,6431.587775
PC08-10-4,CUL,6733.734899
PC08-10-4,DMF,13306.69803
PC08-10-4,DSH,1711.64093
PC08-10-4,DYF,3231.761451
PC08-10-5,CUL,5630.872712
PC08-10-5,DMF,2754.587069
PC08-10-5,DYF,23030.0651
PC08-10-6,CUL,6719.421571
PC08-10-6,DMF,1212.205818
PC08-10-6,DYF,23484.07897
PC08-10-7,CUL,7983.925324
PC08-10-7,CYF,717.462276
PC08-10-7,DMF,275.200128
PC08-10-7,DYF,22438.88594
PC08-10-8,CUL,5438.414057
PC08-10-8,CYF,25977.26648
PC08-10-9,CUL,6581.453095
PC08-10-9,CYF,23626.0972
PC08-10-9,DSH,1206.827476
PC08-10-9,DYF,1.166636
PC08-11-1,CMF,5218.218428
PC08-11-1,CUL,1354.306823
PC08-11-1,DMF,1310.585361
PC08-11-1,DSH,17190.521
PC08-11-1,DYF,6341.799787
PC08-11-10,CMF,13896.7905
PC08-11-10,CUL,4079.080534
PC08-11-10,FBS,5642.316056
PC08-11-10,FBT,7797.477959
PC08-11-11,FBS,9929.047478
PC08-11-11,FBT,21486.51637
PC08-11-12,FBS,8980.163673
PC08-11-12,FBT,22435.49575
PC08-11-13,CYF,2659.320548
PC08-11-13,DYF,80.744504
PC08-11-13,FBS,6237.781785
PC08-11-13,FBT,22437.56982
PC08-11-14,CYF,639.839583
PC08-11-14,FBS,23535.0321
PC08-11-14,FBT,7240.730642
PC08-11-15,CYF,307.431553
PC08-11-15,FBS,31108.01331
PC08-11-16,CYF,6764.025044
PC08-11-16,DYF,1918.653035
PC08-11-16,FBS,22732.86999
PC08-11-17,CMF,57.820248
PC08-11-17,CYF,4637.405474
PC08-11-17,DYF,16750.38805
PC08-11-17,FBS,9969.752378
PC08-11-2,CMF,556.392636
PC08-11-2,CSH,24740.86916
PC08-11-2,CUL,2141.650268
PC08-11-2,DMF,3976.664435
PC08-11-3,CSH,19603.21994
PC08-11-3,DSH,11812.31758
PC08-11-4,CSH,5463.455134
PC08-11-4,DSH,25952.07094
PC08-11-5,CUL,8939.581392
PC08-11-5,DMF,1.584788
PC08-11-5,DSH,21389.99222
PC08-11-5,DYF,1084.447657
PC08-11-6,CUL,7056.696846
PC08-11-6,DMF,4380.563116
PC08-11-6,DYF,19978.31149
PC08-11-7,CUL,4331.627949
PC08-11-7,CYF,9534.389612
PC08-11-7,DYF,1257.703705
PC08-11-7,FBS,704.085725
PC08-11-7,FBT,8929.230999
PC08-11-7,WGR,6658.48362
PC08-11-8,CUL,9982.052516
PC08-11-8,CYF,8650.632637
PC08-11-8,DYF,3699.158599
PC08-11-8,FBT,9083.690242
PC08-11-9,CMF,3507.620894
PC08-11-9,CUL,7474.405197
PC08-11-9,CYF,66.943999
PC08-11-9,FBT,20366.55897
PC08-12-1,DYF,25957.15093
PC08-12-1,WAT,5458.436862
PC08-12-10,DYF,31415.5532
PC08-12-10n,DYF,31415.40409
PC08-12-11,DYF,31415.70004
PC08-12-11n,DYF,31415.49305
PC08-12-12,DYF,31415.66504
PC08-12-12n,DYF,31415.44716
PC08-12-13,CYF,146.134703
PC08-12-13,DYF,31269.40515
PC08-12-13n,DYF,31415.92654
PC08-12-14,DYF,31415.60824
PC08-12-14n,DYF,31415.74283
PC08-12-15,DYF,31415.58788
PC08-12-15n,DYF,31415.47174
PC08-12-16,DYF,31415.67219
PC08-12-16n,DYF,31415.72834
PC08-12-17,DYF,31415.49184
PC08-12-17n,CYF,29138.63413
PC08-12-17n,DYF,2276.998987
PC08-12-18,DYF,31415.61062
PC08-12-1n,DYF,31415.56633
PC08-12-2,CYF,28315.07053
PC08-12-2,DYF,3100.521547
PC08-12-2n,DYF,31415.69961
PC08-12-3,DYF,31415.59006
PC08-12-3n,DYF,31415.4804
PC08-12-4,DYF,31415.46979
PC08-12-4n,DYF,31415.5795
PC08-12-5,DMF,3324.94181
PC08-12-5,DYF,28090.46969
PC08-12-5n,DYF,31415.73505
PC08-12-6,DYF,31415.68611
PC08-12-6n,DYF,31415.68777
PC08-12-7,DMF,24417.74196
PC08-12-7,DYF,6997.879785
PC08-12-7n,DYF,31415.80444
PC08-12-8,DMF,2163.29999
PC08-12-8,DYF,29252.24591
PC08-12-8n,DYF,31415.53693
PC08-12-9,DYF,31415.44548
PC08-12-9n,DYF,31415.50492
PC08-13-1,CUL,14260.35381
PC08-13-1,DSH,2058.946211
PC08-13-1,DYF,15096.23616
PC08-13-10,DYF,31415.92654
PC08-13-11,DYF,31415.59999
PC08-13-12,DYF,31415.63605
PC08-13-13,DYF,31415.47209
PC08-13-14,DYF,31415.45699
PC08-13-15,DYF,31415.51603
PC08-13-16,CUL,96.523126
PC08-13-16,DYF,31319.02731
PC08-13-17,CUL,1061.492435
PC08-13-17,DMF,685.838352
PC08-13-17,DYF,29668.27643
PC08-13-18,CUL,8299.54373
PC08-13-18,DMF,22000.74195
PC08-13-18,DYF,1059.832905
PC08-13-2,DMF,9452.788134
PC08-13-2,DYF,21962.81963
PC08-13-3,DMF,29584.64154
PC08-13-3,DYF,1830.946894
PC08-13-4,CUL,4079.204871
PC08-13-4,DMF,15861.41554
PC08-13-4,DYF,11474.9177
PC08-13-5,ANT,11135.34062
PC08-13-5,CUL,13157.36637
PC08-13-5,DMF,7010.19035
PC08-13-5,DYF,112.768985
PC08-13-6,DMF,31415.92654
PC08-13-7,DMF,366.27381
PC08-13-7,DSH,11948.0309
PC08-13-7,DYF,19101.10257
PC08-13-8,DSH,18757.47206
PC08-13-8,DYF,12658.30841
PC08-13-9,DYF,31415.68509
PC08-14-1,ANT,9347.577593
PC08-14-1,DMF,6866.82346
PC08-14-1,FBT,10176.74226
PC08-14-1,WGR,5024.387704
PC08-14-10,CYF,20009.21252
PC08-14-10,FBS,11406.34113
PC08-14-11,ANT,757.48467
PC08-14-11,DYF,17554.46363
PC08-14-11,WGR,13103.56898
PC08-14-12,ANT,865.665241
PC08-14-12,DYF,20167.50389
PC08-14-12,FBS,499.447003
PC08-14-12,WGR,9882.98872
PC08-14-13,CYF,15251.97898
PC08-14-13,DYF,824.731047
PC08-14-13,FBT,3251.398405
PC08-14-13,WGR,12087.45298
PC08-14-14,CSH,225.167187
PC08-14-14,CYF,13421.38481
PC08-14-14,FBS,17768.97303
PC08-14-15,CSH,5183.403901
PC08-14-15,CYF,16118.33967
PC08-14-15,FBS,10113.75367
PC08-14-16,CYF,26427.29868
PC08-14-16,FBS,4988.333741
PC08-14-17,DYF,20149.47156
PC08-14-17,FBS,8663.534446
PC08-14-17,FBT,2602.588851
PC08-14-18,CYF,13793.90432
PC08-14-18,DYF,2903.456347
PC08-14-18,FBS,12568.99861
PC08-14-18,FBT,2149.30049
PC08-14-19,CYF,14508.69611
PC08-14-19,DYF,1.201774
PC08-14-19,FBS,2927.591728
PC08-14-19,FBT,3451.745952
PC08-14-19,WGR,10526.22668
PC08-14-2,ANT,9325.366358
PC08-14-2,FBS,4124.141212
PC08-14-2,FBT,12591.51663
PC08-14-2,WGR,5374.607542
PC08-14-3,ANT,9116.045599
PC08-14-3,DYF,9337.388328
PC08-14-3,FBS,1059.783525
PC08-14-3,WGR,11902.30684
PC08-14-4,ANT,6408.033696
PC08-14-4,CYF,25.891111
PC08-14-4,DMF,3104.655218
PC08-14-4,WGR,21876.84725
PC08-14-5,ANT,9848.255922
PC08-14-5,DYF,716.65904
PC08-14-5,WGR,20850.6123
PC08-14-6,ANT,9916.631146
PC08-14-6,CYF,5017.354065
PC08-14-6,FBT,1885.335314
PC08-14-6,WGR,14596.23965
PC08-14-7,ANT,8735.545207
PC08-14-7,CYF,1907.007734
PC08-14-7,DYF,954.163088
PC08-14-7,FBT,9302.775187
PC08-14-7,WGR,10516.02743
PC08-14-8,ANT,7144.394604
PC08-14-8,CYF,3038.5051
PC08-14-8,DSH,5913.771105
PC08-14-8,DYF,5932.57054
PC08-14-8,FBS,562.598385
PC08-14-8,WGR,8823.748657
PC08-14-9,CYF,26789.75552
PC08-14-9,FBS,4625.722014
PC08-8-1,DMF,1290.004346
PC08-8-1,DSH,745.4072
PC08-8-1,DYF,20345.53463
PC08-8-1,WGR,9034.487921
PC08-8-10,CYF,6191.691025
PC08-8-10,DSH,5967.286093
PC08-8-10,DYF,19256.58075
PC08-8-11,CYF,398.010546
PC08-8-11,DMF,21011.68727
PC08-8-11,DSH,6922.790985
PC08-8-11,DYF,662.1145
PC08-8-11,WGR,2420.954504
PC08-8-12,CYF,9325.844097
PC08-8-12,DSH,20829.98761
PC08-8-12,WGR,1259.734642
PC08-8-13,CYF,3012.336882
PC08-8-13,DSH,28403.15056
PC08-8-14,CYF,124.850746
PC08-8-14,DSH,3193.15229
PC08-8-14,DYF,18761.98688
PC08-8-14,WGR,9335.510247
PC08-8-2,CMF,577.999637
PC08-8-2,DMF,1542.471846
PC08-8-2,DSH,11297.66144
PC08-8-2,DYF,17997.42138
PC08-8-3,CMF,23870.79536
PC08-8-3,DSH,7193.216543
PC08-8-3,DYF,351.614963
PC08-8-4,CMF,21361.14316
PC08-8-4,DMF,1390.829935
PC08-8-4,DSH,8663.413132
PC08-8-5,CMF,6672.466068
PC08-8-5,DSH,322.008123
PC08-8-5,FBS,8976.497795
PC08-8-5,FBT,15140.8485
PC08-8-5,WGR,303.615246
PC08-8-6,CYF,29.337899
PC08-8-6,FBT,22493.16676
PC08-8-6,WGR,8892.977214
PC08-8-7,DMF,2027.470892
PC08-8-7,FBT,19510.95869
PC08-8-7,WGR,9877.108546
PC08-8-8,CYF,20430.40296
PC08-8-8,FBS,224.841789
PC08-8-8,WGR,10760.39014
PC08-8-9,DMF,1360.823974
PC08-8-9,DSH,5782.555103
PC08-8-9,DYF,13269.69467
PC08-8-9,WGR,11002.56284
PC08-9-1,ANT,4352.072159
PC08-9-1,DSH,1711.198319
PC08-9-1,FBS,2816.165439
PC08-9-1,WGR,22536.16811
PC08-9-10,ANT,1752.664385
PC08-9-10,DSH,29663.0555
PC08-9-11,ANT,477.110282
PC08-9-11,DSH,24338.82016
PC08-9-11,DYF,6599.635893
PC08-9-12,ANT,1488.488167
PC08-9-12,DSH,29927.0923
PC08-9-13,ANT,1806.723127
PC08-9-13,DSH,29608.83405
PC08-9-14,ANT,2029.152576
PC08-9-14,DSH,29386.59386
PC08-9-15,DYF,25131.50385
PC08-9-15,WGR,6284.119977
PC08-9-2,ANT,5016.994254
PC08-9-2,DSH,3593.377668
PC08-9-2,DYF,13354.86807
PC08-9-2,FBS,713.564478
PC08-9-2,FBT,3545.926791
PC08-9-2,WGR,5190.839262
PC08-9-3,ANT,4829.610786
PC08-9-3,DSH,11740.17303
PC08-9-3,DYF,9563.790836
PC08-9-3,FBS,4353.153967
PC08-9-3,FBT,928.796386
PC08-9-4,ANT,5359.846787
PC08-9-4,DSH,25628.33573
PC08-9-4,DYF,411.463019
PC08-9-4,FBT,15.954552
PC08-9-5,ANT,2496.47749
PC08-9-5,DSH,28919.14379
PC08-9-6,ANT,496.349269
PC08-9-6,DSH,30919.29913
PC08-9-7,DSH,31415.65059
PC08-9-8,ANT,3931.382224
PC08-9-8,DSH,14732.92018
PC08-9-8,DYF,2536.273717
PC08-9-8,WGR,10214.92513
PC08-9-9,ANT,505.161578
PC08-9-9,DSH,30910.42846
PC08-A-1,CMF,27174.86314
PC08-A-1,NVE,2044.054607
PC08-A-1,RSH,2196.644714
PC08-A-10,CMF,16580.96621
PC08-A-10,NVE,5503.453866
PC08-A-10,RSH,9331.251095
PC08-A-11,CMF,26043.17675
PC08-A-11,NVE,4424.435508
PC08-A-11,RSH,947.901417
PC08-A-12,CMF,25823.79193
PC08-A-12,NVE,3782.36044
PC08-A-12,WAT,1809.435191
PC08-A-13,CMF,3709.332316
PC08-A-13,DMF,27706.28036
PC08-A-14,WRI,31415.64951
PC08-A-15,CMF,31415.56827
PC08-A-16,CMF,2668.463777
PC08-A-16,CYF,9463.674823
PC08-A-16,RSH,7456.397267
PC08-A-16,WAT,11826.98816
PC08-A-2,CMF,17573.56378
PC08-A-2,NVE,886.010354
PC08-A-2,WAT,12955.99768
PC08-A-3,CMF,21747.02031
PC08-A-3,WAT,9668.48153
PC08-A-4,CMF,31233.04837
PC08-A-4,WAT,182.513603
PC08-A-4n,CMF,2914.849777
PC08-A-4n,CYF,5377.351802
PC08-A-4n,WAT,23123.3054
PC08-A-5,CMF,31415.49774
PC08-A-5n,CMF,6690.812203
PC08-A-5n,CYF,2204.485481
PC08-A-5n,WAT,22520.30995
PC08-A-6,CMF,31415.56917
PC08-A-6n,CMF,6061.977627
PC08-A-6n,NVE,23229.03018
PC08-A-6n,WAT,2124.528534
PC08-A-7,CMF,31410.16286
PC08-A-7,DMF,5.453388
PC08-A-7n,CMF,31415.51582
PC08-A-8,NVE,9171.135455
PC08-A-8,RSH,14780.95098
PC08-A-8,WAT,7446.624922
PC08-A-8,WRI,16.839764
PC08-A-9,DYF,966.154201
PC08-A-9,NVE,23896.02236
PC08-A-9,RSH,2029.527316
PC08-A-9,WAT,4523.909148
PC08-B-1,CMF,14576.83087
PC08-B-1,CYF,16838.70998
PC08-B-10,CYF,6726.487543
PC08-B-10,DMF,24689.25932
PC08-B-10n,CYF,31415.61695
PC08-B-11,CYF,12708.87777
PC08-B-11,DMF,18706.77751
PC08-B-11n,CYF,31415.62321
PC08-B-12,CMF,13.28311
PC08-B-12,CYF,2603.596556
PC08-B-12,DMF,28798.67379
PC08-B-12n,CYF,31415.92654
PC08-B-13,CMF,13121.07783
PC08-B-13,CYF,5274.48164
PC08-B-13,DMF,13020.0223
PC08-B-13n,CYF,31415.77672
PC08-B-14,CMF,61.257995
